"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2010","2010",5547.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2011","2011",5570.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2012","2012",5591.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2013","2013",5614.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2014","2014",5643.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2015","2015",5683.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2016","2016",5728,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2017","2017",5765,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2018","2018",5793.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2019","2019",5814.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2020","2020",5831.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DNK","Denmark","2021","2021",5840,"P","Provisional value"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1990","1990",4986.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1991","1991",5013.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1992","1992",5042,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1993","1993",5066.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1994","1994",5088.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1995","1995",5107.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1996","1996",5124.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1997","1997",5139.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1998","1998",5153.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","1999","1999",5165.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2000","2000",5176.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2001","2001",5188,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2002","2002",5200.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2003","2003",5213,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2004","2004",5228.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2005","2005",5246.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2006","2006",5266.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2007","2007",5288.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2008","2008",5313.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2009","2009",5338.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2010","2010",5363.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2011","2011",5388.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2012","2012",5414,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2013","2013",5439,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2014","2014",5461.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2015","2015",5479.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2016","2016",5495.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2017","2017",5508.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2018","2018",5515.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2019","2019",5521.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2020","2020",5529.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FIN","Finland","2021","2021",5533.8,"P","Provisional value"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1990","1990",58171.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1991","1991",58459.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1992","1992",58745.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1993","1993",58995.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1994","1994",59209.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1995","1995",59418.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1996","1996",59624.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1997","1997",59830.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1998","1998",60046.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","1999","1999",60351.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2000","2000",60762.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2001","2001",61201.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2002","2002",61644.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2003","2003",62078.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2004","2004",62532.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2005","2005",63001.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2006","2006",63437.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2007","2007",63826.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2008","2008",64178.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2009","2009",64504.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2010","2010",64818.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2011","2011",65127.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2012","2012",65438.7,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2013","2013",65771.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2014","2014",66312.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2015","2015",66548.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2016","2016",66724.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2017","2017",66918,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2018","2018",67158.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2019","2019",67388,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2020","2020",67571.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","FRA","France","2021","2021",67656.7,"P","Provisional value"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1990","1990",63202.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1991","1991",80013.9,"B","Break"
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1992","1992",80624.6,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1993","1993",81156.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1994","1994",81438.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1995","1995",81678.1,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1996","1996",81914.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1997","1997",82034.8,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1998","1998",82047.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","1999","1999",82100.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2000","2000",82211.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2001","2001",82349.9,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2002","2002",82488.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2003","2003",82534.2,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2004","2004",82516.3,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2005","2005",82469.4,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2006","2006",82376.5,,
"DEMODOMP","Total population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","DEU","Germany","2007","2007",82266.4,,
